celltype	emergence_time	key_TF	times_on_this_list	determined_score	edge	edge_weight	TF_family	avg_logFC_1	pct_1_1	pct_2_1	p_val_adj_1	avg_logFC_2	pct_1_2	pct_2_2	p_val_adj_2
small secretory cells	hpfS14	znf534	2	-0.550268468305154	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	zf-C2H2	0.321686951274178	0.314	0.055	1.08627381825934e-23	0.4120434081861	0.314	0.152	0.00069293469512472
small secretory cells	hpfS14	klf17	6	-0.601968046138378	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	zf-C2H2	0.0852851686130747	0.649	0.24	1.66506872588923e-11	0.626656298039235	0.649	0.327	3.03657031844338e-16
small secretory cells	hpfS14	phox2b	3	-0.629898580989427	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	Homeobox	0.300020186252703	0.124	0.002	1.65586962407267e-27	0.309417747831749	0.124	0.017	1.70910067278862e-09
small secretory cells	hpfS14	pbx2	3	-0.650242717927509	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	Homeobox	0.224400409878878	0.605	0.197	5.28532502427015e-16	0.371851745766155	0.605	0.42	0.0125708578508943
small secretory cells	hpfS14	klf5	3	-0.655985261027474	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	zf-C2H2	0.203660944643681	0.314	0.057	1.48040634668413e-22	0.388708767704385	0.314	0.13	1.68830404403645e-06
small secretory cells	hpfS14	ybx1	4	-0.660323935786454	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	CSD	0.358175037086272	0.973	0.903	1.59368112628736e-18	0.186171300717191	0.973	0.96	9.11687126116158e-05
small secretory cells	hpfS14	zfp36l1	2	-0.678689065663789	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	zf-CCCH	0.179851907649726	0.341	0.081	1.14374664062232e-16	0.381751530708594	0.341	0.191	0.010458152573116
small secretory cells	hpfS14	zfhx4	3	-0.715084900642669	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	Homeobox	0.250946162941152	0.27	0.026	3.37104429008276e-34	0.232387812970575	0.27	0.118	0.000541156283758891
small secretory cells	hpfS14	tox3	5	-0.716401328727393	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	HMG	0.234269004158055	0.249	0.037	1.22485676843408e-21	0.251333903359167	0.249	0.11	0.00961202193327192
small secretory cells	hpfS14	nr6a1	4	-0.779429332133928	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	GCNF-like	0.167167712255971	0.886	0.585	0.0175350770214622	0.233291269809042	0.886	0.818	2.04796634562858e-05
small secretory cells	hpfS14	baz2a	2	-0.806018633007645	S14:small secretory cells_S13:surface ectoderm	0.928136794623953	MBD	0.114042984334515	0.373	0.085	2.05803396440639e-19	0.257072038672734	0.373	0.211	0.0217349106366943
somite	hpfS14	myog	1	2.46063953623015	S14:somite_S13:presomitic mesoderm	1	bHLH	1.43046366679081	0.382	0.009	3.12882181977065e-63	1.30900515849676	0.382	0.102	4.9415285207884e-25
somite	hpfS14	ncoa1	1	2.43307889901558	S14:somite_S13:presomitic mesoderm	1	bHLH	1.31280711087338	0.446	0.012	3.31465654956575e-73	1.39952702105534	0.446	0.013	1.70469494501248e-73
somite	hpfS14	zbtb18	3	0.990426439339593	S14:somite_S13:presomitic mesoderm	1	ZBTB	0.874009494559654	0.472	0.042	1.08721602500845e-55	0.917284891247398	0.472	0.133	3.77703954657051e-30
somite	hpfS14	jund	8	0.698308251323333	S14:somite_S13:presomitic mesoderm	1	TF_bZIP	0.75790403303529	0.311	0.026	6.46331065427612e-36	0.844512700776874	0.311	0.04	5.31625790954343e-30
somite	hpfS14	jund	8	0.698308251323333	S14:somite_S13:presomitic mesoderm	1	TF_bZIP	0.75790403303529	0.311	0.026	6.46331065427612e-36	0.844512700776874	0.311	0.04	5.31625790954343e-30
somite	hpfS14	nr6a1	4	0.580708049191088	S14:somite_S13:presomitic mesoderm	1	GCNF-like	0.617092868471049	0.693	0.216	1.91500256147319e-27	0.90107418567104	0.693	0.36	1.06998799610387e-28
somite	hpfS14	mespa	1	0.410798390388339	S14:somite_S13:presomitic mesoderm	1	bHLH	0.668442664025559	0.172	0.012	2.19663140192869e-19	0.750242065500633	0.172	0.033	4.3133824698205e-11
somite	hpfS14	nr2f5	4	0.286760666715513	S14:somite_S13:presomitic mesoderm	1	RXR-like	0.574659565057849	0.303	0.027	1.37239329652204e-33	0.759941775223667	0.303	0.053	1.28592050656341e-24
somite	hpfS14	zeb1	7	0.2332401278253	S14:somite_S13:presomitic mesoderm	1	zf-C2H2	0.553985310114917	0.644	0.185	2.09920280076757e-27	0.746062949745302	0.644	0.387	9.28669301395099e-16
somite	hpfS14	sox5	2	-0.111706848565784	S14:somite_S13:presomitic mesoderm	1	HMG	0.45136823747437	0.517	0.145	2.89287900196447e-21	0.628654779650736	0.517	0.284	2.6671470229713e-10
somite	hpfS14	myf6	1	-0.230097739557723	S14:somite_S13:presomitic mesoderm	1	bHLH	0.488099980157837	0.18	0.009	3.65920752806789e-23	0.522688109595254	0.18	0.018	4.86905969989392e-18
somite	hpfS14	maf	3	-0.250714356319029	S14:somite_S13:presomitic mesoderm	1	TF_bZIP	0.501321216076912	0.135	0.004	1.38527678607345e-18	0.498006053433985	0.135	0.025	6.81295645779063e-08
somite	hpfS14	spdef	2	-0.254312080820576	S14:somite_S13:presomitic mesoderm	1	ETS	0.500400412493269	0.251	0.002	7.49813893967192e-42	0.49664508798161	0.251	0.016	8.71420463351241e-32
somite	hpfS14	esrrg	1	-0.379588104837887	S14:somite_S13:presomitic mesoderm	1	ESR-like	0.413657853299273	0.184	0.01	6.19979518500501e-23	0.499161164643146	0.184	0.02	1.07951830320303e-17
somite	hpfS14	id4	4	-0.414574843673275	S14:somite_S13:presomitic mesoderm	1	bHLH	0.407713763021077	0.154	0.011	8.41806551707028e-17	0.483178564076681	0.154	0.018	1.21620945788398e-13
somite	hpfS14	mef2a	1	-0.538778149621586	S14:somite_S13:presomitic mesoderm	1	SRF	0.338298905740782	0.139	0.012	1.87804217726062e-13	0.470535934358587	0.139	0.015	3.92199707473329e-12
somite	hpfS14	rreb1	4	-0.576376125197528	S14:somite_S13:presomitic mesoderm	1	zf-C2H2	0.244663228344755	0.382	0.092	8.90606929507667e-19	0.532992134460114	0.382	0.182	3.18171188349145e-08
somite	hpfS14	zic1	6	-0.588458453239944	S14:somite_S13:presomitic mesoderm	1	zf-C2H2	0.368955164529072	0.187	0.021	5.60966713967323e-17	0.41215725494967	0.187	0.052	3.10181827700064e-07
somite	hpfS14	tcf7l2	2	-0.701947483642953	S14:somite_S13:presomitic mesoderm	1	HMG	0.40376926513544	0.124	0	1.13515577476882e-19	0.310940193796586	0.124	0.037	0.00354859545676379
somite	hpfS14	lrrfip2	1	-0.708440015336141	S14:somite_S13:presomitic mesoderm	1	LRRFIP	0.322703481063815	0.172	0.014	1.60068399449218e-18	0.380956689395952	0.172	0.027	6.93673712197807e-13
somite	hpfS14	six1	6	-0.781203582809041	S14:somite_S13:presomitic mesoderm	1	Homeobox	0.317278937451239	0.112	0.011	9.7925033421927e-10	0.341384883314652	0.112	0.013	4.70467722170592e-09
somite	hpfS14	tef	1	-1.27006113201113	S14:somite_S13:presomitic mesoderm	1	TF_bZIP	0.0627450897417136	0.273	0.077	9.91058247634459e-10	0.274575469448233	0.273	0.145	0.0296266438908029
somite	hpfS14	tox3	5	-1.2877014443963	S14:somite_S13:presomitic mesoderm	1	HMG	0.0487033688579128	0.206	0.045	2.4771151028858e-10	0.276597608505575	0.206	0.073	4.36862747824028e-05
chordal neural plate border	hpfS16	hoxc10	5	2.88810883033014	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Homeobox	1.70919196871069	0.66	0.084	1.06882875382038e-57	2.22600933902583	0.66	0.026	3.92809658400175e-110
chordal neural plate border	hpfS16	cdx2	3	1.06840700410268	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Homeobox	1.11547808087886	0.426	0.118	4.743860437277e-17	1.47621306385002	0.426	0.05	1.38443094753676e-42
chordal neural plate border	hpfS16	sp5l	3	0.764616905469351	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	zf-C2H2	0.973121368755992	0.603	0.239	4.09318093563447e-17	1.4096505142573	0.603	0.138	9.77551595308041e-39
chordal neural plate border	hpfS16	hoxd10	2	0.573858664163092	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Homeobox	0.978445458049004	0.34	0.08	4.69381584673377e-15	1.23946615397163	0.34	0.022	2.86080853288796e-44
chordal neural plate border	hpfS16	cdx4	4	0.540195629557646	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Homeobox	0.738801429576096	0.532	0.145	6.45140748180495e-20	1.53555319206404	0.532	0.03	4.64851489146327e-77
chordal neural plate border	hpfS16	hoxc4	4	0.432044900402005	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Homeobox	0.968674920005459	0.383	0.098	2.84891379175479e-16	1.13155702272657	0.383	0.045	8.62778279613776e-36
chordal neural plate border	hpfS16	foxj1	6	-0.189182390120651	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Fork_head	0.724131514960756	0.277	0.116	0.00137281833711705	0.932321164988784	0.277	0.056	3.83520108861621e-15
chordal neural plate border	hpfS16	foxj1	6	-0.189182390120651	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Fork_head	0.724131514960756	0.277	0.116	0.00137281833711705	0.932321164988784	0.277	0.056	3.83520108861621e-15
chordal neural plate border	hpfS16	hoxc6	4	-0.258280242446962	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Homeobox	0.670902020067923	0.305	0.076	3.20391535102211e-11	0.945444360246091	0.305	0.02	2.33690755827607e-38
chordal neural plate border	hpfS16	hoxd4	6	-0.424892034100661	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Homeobox	0.522132495545857	0.447	0.173	3.5298294027817e-08	1.00476790310225	0.447	0.078	3.95079024240509e-30
chordal neural plate border	hpfS16	sall1	6	-0.431911568820876	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	zf-C2H2	0.568898553740939	0.475	0.285	0.000603874981976076	0.935377997729955	0.475	0.165	3.01311914589674e-16
chordal neural plate border	hpfS16	hoxa9	2	-0.506557354887142	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Homeobox	0.669600419470627	0.255	0.096	0.000138298610729387	0.735102195946762	0.255	0.045	1.29316059934903e-15
chordal neural plate border	hpfS16	hoxb6	2	-0.512476651927337	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Homeobox	0.622179684767037	0.248	0.08	1.57534330757281e-05	0.794325717381663	0.248	0.028	6.40566112211397e-22
chordal neural plate border	hpfS16	hoxa7	5	-0.513376489049172	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Homeobox	0.639391905676594	0.22	0.076	0.000792914229990753	0.77022520921221	0.22	0.021	1.37269110066047e-21
chordal neural plate border	hpfS16	hoxd3	3	-0.561954363262911	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Homeobox	0.630491651044321	0.248	0.1	0.00341390942507346	0.740789072765128	0.248	0.048	3.33592834491317e-13
chordal neural plate border	hpfS16	not	3	-0.767266085856871	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Homeobox	0.587764830079654	0.241	0.088	0.000794082654421676	0.623306157262397	0.241	0.059	5.34919622571771e-09
chordal neural plate border	hpfS16	cdx1	2	-1.02433654328471	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Homeobox	0.408870868350978	0.199	0.07	0.0151469242875953	0.646184350057671	0.199	0.011	1.1819762636958e-25
chordal neural plate border	hpfS16	hoxb7	1	-1.07699821026762	S16:chordal neural plate border_S14:neural plate posterior	0.560368859425463	Homeobox	0.427347873326617	0.213	0.063	7.0530394434541e-05	0.576148544580963	0.213	0.021	2.89189914659439e-20
chordal neural plate border	hpfS16	sox3	4	0.707106781186547	S16:chordal neural plate border_S14:tail bud	0.243859649122807	HMG	0.882485833142814	0.617	0.264	1.93390821588482e-09	0.884879918763458	0.617	0.257	0.000303832081168149
chordal neural plate border	hpfS16	sox2	13	-0.707106781186547	S16:chordal neural plate border_S14:tail bud	0.243859649122807	HMG	0.603379203765297	0.908	0.523	8.33168388080009e-10	0.468869044197512	0.908	0.574	0.0425749679922384
dorsal lateral plate region	hpfS16	twist1	4	1.57278296480373	S16:dorsal lateral plate region_S14:intermediate mesoderm	0.989344262295082	bHLH	0.62719055264216	0.609	0.286	7.21654255026275e-18	1.11669713154336	0.609	0.209	4.42545340652714e-51
dorsal lateral plate region	hpfS16	zic1	6	1.40594840700875	S16:dorsal lateral plate region_S14:intermediate mesoderm	0.989344262295082	zf-C2H2	0.649190089277043	0.329	0.108	2.01568326821641e-13	1.02309580181015	0.329	0.041	5.8296516634265e-62
dorsal lateral plate region	hpfS16	pitx2	4	0.651870447951733	S16:dorsal lateral plate region_S14:intermediate mesoderm	0.989344262295082	Homeobox	0.476108202877492	0.253	0.092	3.25062672688179e-07	0.924386354848294	0.253	0.033	8.04822161298984e-47
dorsal lateral plate region	hpfS16	tbx1	2	0.620811824369159	S16:dorsal lateral plate region_S14:intermediate mesoderm	0.989344262295082	T-box	0.610604262779592	0.46	0.183	2.74932203168518e-15	0.751753755998222	0.46	0.141	2.84715543985642e-33
dorsal lateral plate region	hpfS16	ebf2	3	0.565344988306975	S16:dorsal lateral plate region_S14:intermediate mesoderm	0.989344262295082	COE	0.663612037915152	0.287	0.081	2.99671481013793e-14	0.666248239354055	0.287	0.07	8.11497251605632e-27
dorsal lateral plate region	hpfS16	sp5	4	0.320630175290435	S16:dorsal lateral plate region_S14:intermediate mesoderm	0.989344262295082	zf-C2H2	0.576398530217892	0.156	0.045	1.7380185980911e-05	0.671165309135775	0.156	0.027	3.4889669025446e-20
dorsal lateral plate region	hpfS16	irx3	6	0.312532988930682	S16:dorsal lateral plate region_S14:intermediate mesoderm	0.989344262295082	Homeobox	0.521019743709975	0.356	0.166	2.01276940251781e-07	0.733807105356095	0.356	0.105	1.42387978027578e-26
dorsal lateral plate region	hpfS16	alx1	1	-0.23110650820189	S16:dorsal lateral plate region_S14:intermediate mesoderm	0.989344262295082	Homeobox	0.383736397806192	0.145	0.055	0.0327734622058719	0.677525685365622	0.145	0.007	3.92087387558565e-44
dorsal lateral plate region	hpfS16	hes4	9	-0.365419261320513	S16:dorsal lateral plate region_S14:intermediate mesoderm	0.989344262295082	bHLH	0.355979429698861	0.429	0.208	1.55901415852447e-08	0.656288165000202	0.429	0.148	4.32380172092432e-26
dorsal lateral plate region	hpfS16	sall1	6	-0.701353377629461	S16:dorsal lateral plate region_S14:intermediate mesoderm	0.989344262295082	zf-C2H2	0.223204187777857	0.498	0.324	0.00441268159474767	0.678573349994712	0.498	0.224	1.42918823070816e-20
dorsal lateral plate region	hpfS16	six1	6	-0.839040568864865	S16:dorsal lateral plate region_S14:intermediate mesoderm	0.989344262295082	Homeobox	0.304405727560154	0.249	0.12	0.00560625730771298	0.526285927404013	0.249	0.063	7.95208004122015e-22
dorsal lateral plate region	hpfS16	zeb1	7	-0.884267086619355	S16:dorsal lateral plate region_S14:intermediate mesoderm	0.989344262295082	zf-C2H2	0.353438190794698	0.311	0.152	0.000137613705910589	0.449650011228506	0.311	0.132	2.38816685256363e-10
dorsal lateral plate region	hpfS16	foxd1	3	-1.0125388954092	S16:dorsal lateral plate region_S14:intermediate mesoderm	0.989344262295082	Fork_head	0.212984064632151	0.204	0.086	0.00633427541713791	0.564989785066229	0.204	0.043	5.70565047944741e-22
dorsal lateral plate region	hpfS16	snai1	6	-1.41619609861617	S16:dorsal lateral plate region_S14:intermediate mesoderm	0.989344262295082	zf-C2H2	0.204226629868545	0.522	0.351	0.043801916367047	0.412298105862397	0.522	0.317	4.64151887027305e-07
neural plate anterior (fezf1+)	hpfS16	dmrta2	2	0.846632141011243	S16:neural plate anterior (fezf1+)_S14:neural plate anterior	0.948076923076923	DM	0.713439899478814	0.465	0.202	1.05740220394771e-05	1.47518576585293	0.465	0.022	2.31513952921698e-92
neural plate anterior (fezf1+)	hpfS16	fezf1	3	0.81143159066627	S16:neural plate anterior (fezf1+)_S14:neural plate anterior	0.948076923076923	zf-C2H2	0.650592076562619	0.659	0.278	3.00218805342017e-10	1.65090430452799	0.659	0.048	1.29159823039554e-111
neural plate anterior (fezf1+)	hpfS16	zic1	6	-0.53357962933045	S16:neural plate anterior (fezf1+)_S14:neural plate anterior	0.948076923076923	zf-C2H2	0.48381309328936	0.581	0.338	0.00521097261061443	0.814752552531599	0.581	0.269	8.04103347582533e-12
neural plate anterior (fezf1+)	hpfS16	etv1	6	-1.12448410234706	S16:neural plate anterior (fezf1+)_S14:neural plate anterior	0.948076923076923	ETS	0.376563408379078	0.628	0.4	0.0391015718938224	0.562211965999512	0.628	0.392	4.93086371621372e-05
neural plate posterior (nkx2-1+)	hpfS16	nkx2-1	1	2.83344807068086	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	Homeobox	1.90252708784072	0.925	0.119	1.41766088297845e-49	2.62322235365735	0.925	0.028	1.04310967921081e-133
neural plate posterior (nkx2-1+)	hpfS16	fezf2	1	0.956250363274755	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	zf-C2H2	1.24368581308131	0.679	0.066	6.73200215847825e-42	1.42226389275948	0.679	0.023	6.78519994910542e-89
neural plate posterior (nkx2-1+)	hpfS16	foxd1	3	0.71558105979054	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	Fork_head	0.952895458141548	0.66	0.169	1.04364778078128e-13	1.56426165468653	0.66	0.07	1.53451196127744e-42
neural plate posterior (nkx2-1+)	hpfS16	dbx1	1	0.706811029080259	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	Homeobox	1.11949018221187	0.679	0.149	1.73990248776441e-17	1.31525615398094	0.679	0.1	6.87090736431657e-29
neural plate posterior (nkx2-1+)	hpfS16	nkx2-4	1	0.45512815069001	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	Homeobox	1.03971927545007	0.396	0.045	6.16676130856294e-19	1.1419564726731	0.396	0.014	1.36972525364664e-47
neural plate posterior (nkx2-1+)	hpfS16	foxa2	2	0.379470809741915	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	Fork_head	0.967233671513813	0.509	0.128	6.5750424995237e-11	1.15944321739124	0.509	0.067	1.09923891634455e-25
neural plate posterior (nkx2-1+)	hpfS16	foxa1	5	0.247836812840193	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	Fork_head	0.999000578780548	0.396	0.048	2.36463102913757e-17	0.963386186709717	0.396	0.045	4.08398645650609e-20
neural plate posterior (nkx2-1+)	hpfS16	mecom	2	0.0765954872450312	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	zf-C2H2	0.910469041073447	0.245	0.047	2.15009765571214e-05	0.894616550819641	0.245	0.035	6.4325250625101e-09
neural plate posterior (nkx2-1+)	hpfS16	lhx5	5	-0.10994133964026	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	Homeobox	0.71213294725387	0.491	0.103	1.2152409793657e-11	0.965874813695505	0.491	0.057	1.58628380683586e-25
neural plate posterior (nkx2-1+)	hpfS16	otx2	6	-0.173097358879839	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	TF_Otx	0.833280144590169	0.604	0.195	5.37696913493052e-08	0.719888046417707	0.604	0.209	8.068633573093e-06
neural plate posterior (nkx2-1+)	hpfS16	nkx2-8	1	-0.27421916583796	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	Homeobox	0.717923177004187	0.321	0.05	5.32497841389967e-10	0.76976189792897	0.321	0.021	1.0938558070806e-25
neural plate posterior (nkx2-1+)	hpfS16	gsc	2	-0.287722401366627	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	Homeobox	0.62692772029217	0.264	0.041	3.19261693792383e-07	0.884857196991051	0.264	0.004	2.15354334683451e-43
neural plate posterior (nkx2-1+)	hpfS16	sox2	13	-0.426723821579502	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	HMG	0.602912600947236	1	0.842	8.98366801767965e-06	0.760396588738876	1	0.803	2.060400455855e-09
neural plate posterior (nkx2-1+)	hpfS16	baz2b	1	-0.558041319534657	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	MBD	0.705210750669644	0.453	0.129	7.38986554219022e-07	0.463524645847637	0.453	0.154	0.00101846992079978
neural plate posterior (nkx2-1+)	hpfS16	rax	3	-0.80794949200399	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	Homeobox	0.479055030002481	0.226	0.039	5.06366499628401e-05	0.502242197557874	0.226	0.032	1.53339055271509e-07
neural plate posterior (nkx2-1+)	hpfS16	tox2	2	-0.951347687414206	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	HMG	0.457212475597252	0.472	0.173	0.00337633680280325	0.369638542483368	0.472	0.153	0.000361375164475764
neural plate posterior (nkx2-1+)	hpfS16	dmrta1	3	-1.30447730261289	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	DM	0.247117399024602	0.132	0.017	0.00335840500475662	0.267311626725466	0.132	0.014	2.70818091450323e-05
neural plate posterior (nkx2-1+)	hpfS16	hesx1	6	-1.47760189447363	S16:neural plate posterior (nkx2-1+)_S14:neural plate posterior	0.895	Homeobox	0.160505585045125	0.151	0.023	0.00985652275464662	0.193635155017768	0.151	0.011	9.46051114319062e-10
ventral blood island	hpfS16	tal1	5	1.03974690963081	S16:ventral blood island_S14:lateral plate mesoderm	0.972727272727273	bHLH	1.16477750839916	0.916	0.345	4.91020422101099e-40	1.87598434904345	0.916	0.172	2.89955490237613e-97
ventral blood island	hpfS16	klf17	6	0.538731797838477	S16:ventral blood island_S14:lateral plate mesoderm	0.972727272727273	zf-C2H2	1.17463314842619	0.374	0.068	8.71110908894228e-21	1.28043276131896	0.374	0.031	1.24064603888029e-46
ventral blood island	hpfS16	gata2	14	-0.470897049228135	S16:ventral blood island_S14:lateral plate mesoderm	0.972727272727273	zf-GATA	0.676861911299907	0.932	0.672	1.92127883692727e-15	0.986462798042381	0.932	0.498	1.40326184073755e-32
ventral blood island	hpfS16	mycn	6	-1.10758165824115	S16:ventral blood island_S14:lateral plate mesoderm	0.972727272727273	bHLH	0.537697158973159	0.526	0.323	0.00830390922824422	0.495189078169711	0.526	0.286	0.000112366525695312
blood	hpfS18	tal1	5	1.58842952253299	S18:blood_S16:lateral plate mesoderm	0.253742189308031	bHLH	1.70378755735034	0.872	0.172	2.96591358643118e-85	1.83739346988423	0.872	0.115	3.77143016562624e-93
blood	hpfS18	klf17	6	1.41444138841352	S18:blood_S16:lateral plate mesoderm	0.253742189308031	zf-C2H2	1.62070488247513	0.578	0.031	2.90413078805791e-90	1.72155357219855	0.578	0.021	4.45994632723139e-86
blood	hpfS18	gata2	14	0.0844456495498446	S18:blood_S16:lateral plate mesoderm	0.253742189308031	zf-GATA	0.603890744389279	0.839	0.498	3.54709371071954e-15	1.25380063799744	0.839	0.281	4.99147924130966e-47
blood	hpfS18	cebpd	5	-0.211701503083461	S18:blood_S16:lateral plate mesoderm	0.253742189308031	TF_bZIP	0.609381380959352	0.406	0.172	7.43864758104263e-08	0.895854480012808	0.406	0.099	1.81679201543699e-19
blood	hpfS18	fli1	4	-0.539477692341604	S18:blood_S16:lateral plate mesoderm	0.253742189308031	ETS	0.626764377381073	0.161	0.012	1.97994883106132e-18	0.487305872643061	0.161	0.028	3.19880132471779e-08
blood	hpfS18	nme2	4	-0.703878951731839	S18:blood_S16:lateral plate mesoderm	0.253742189308031	Others	0.395931839623107	0.878	0.781	0.00027092790573569	0.54455553118811	0.878	0.723	1.0483144870823e-08
blood	hpfS18	gata5	4	-0.775902365048459	S18:blood_S16:lateral plate mesoderm	0.253742189308031	zf-GATA	0.430817301320157	0.522	0.292	0.000325872020604803	0.420785430316253	0.522	0.278	0.000504407488565712
blood	hpfS18	elf1	1	-0.856356048290993	S18:blood_S16:lateral plate mesoderm	0.253742189308031	ETS	0.389156315916339	0.111	0.022	0.000112201411377215	0.370768926440031	0.111	0.019	8.17216979140496e-05
endothelial hemangioblast progenitor	hpfS18	tal1	5	1.98292947078763	S18:endothelial hemangioblast progenitor_S16:dorsal lateral plate region	0.681967213114754	bHLH	1.56715002896548	0.986	0.128	3.27360799898442e-40	3.14164573516947	0.986	0.024	1.28372133448293e-52
endothelial hemangioblast progenitor	hpfS18	fli1	4	0.672362499825508	S18:endothelial hemangioblast progenitor_S16:dorsal lateral plate region	0.681967213114754	ETS	1.47827425751749	0.5	0.024	6.29148771623844e-25	1.40397843862336	0.5	0.066	7.48154964374669e-14
endothelial hemangioblast progenitor	hpfS18	sox7	1	0.602716416501383	S18:endothelial hemangioblast progenitor_S16:dorsal lateral plate region	0.681967213114754	HMG	1.34477147214091	0.459	0.035	5.66113668690377e-19	1.55537120365842	0.459	0.009	1.99565453854694e-19
endothelial hemangioblast progenitor	hpfS18	id2	9	0.238160619417758	S18:endothelial hemangioblast progenitor_S16:dorsal lateral plate region	0.681967213114754	bHLH	1.28234770032862	0.662	0.211	5.99930704356836e-13	1.14336641130453	0.662	0.255	2.1205302229649e-08
endothelial hemangioblast progenitor	hpfS18	elk3	1	0.162629188727855	S18:endothelial hemangioblast progenitor_S16:dorsal lateral plate region	0.681967213114754	ETS	1.24783568667611	0.419	0.01	1.14201870442132e-22	1.09884497787832	0.419	0.028	2.08905528938745e-13
endothelial hemangioblast progenitor	hpfS18	gata2	14	0.106129275090695	S18:endothelial hemangioblast progenitor_S16:dorsal lateral plate region	0.681967213114754	zf-GATA	1.01061991047055	0.676	0.197	1.15002213992459e-11	1.46564845475026	0.676	0.104	2.1934694002248e-19
endothelial hemangioblast progenitor	hpfS18	mycn	6	-0.18627702354318	S18:endothelial hemangioblast progenitor_S16:dorsal lateral plate region	0.681967213114754	bHLH	1.10275917373038	0.716	0.246	2.38680824561774e-11	0.866031652114735	0.716	0.387	0.000415386149561779
endothelial hemangioblast progenitor	hpfS18	hhex	3	-0.31968631352597	S18:endothelial hemangioblast progenitor_S16:dorsal lateral plate region	0.681967213114754	Homeobox	0.904537016411664	0.27	0.031	2.69797222851729e-07	1.04718894508461	0.27	0	1.33197566072335e-10
endothelial hemangioblast progenitor	hpfS18	zeb2	1	-0.675321439558965	S18:endothelial hemangioblast progenitor_S16:dorsal lateral plate region	0.681967213114754	zf-C2H2	0.749332847911963	0.703	0.343	6.13268281020892e-06	0.823758335041259	0.703	0.363	3.34708514462251e-05
endothelial hemangioblast progenitor	hpfS18	klf11	2	-1.18177954404683	S18:endothelial hemangioblast progenitor_S16:dorsal lateral plate region	0.681967213114754	zf-C2H2	0.483948546063292	0.446	0.135	0.000380292392211439	0.589528062450606	0.446	0.132	0.000276207154876435
endothelial hemangioblast progenitor	hpfS18	lyl1	2	-1.40186314967589	S18:endothelial hemangioblast progenitor_S16:dorsal lateral plate region	0.681967213114754	bHLH	0.410588357497328	0.176	0.003	1.7713141108034e-07	0.408319348660825	0.176	0.005	0.000116650821261821
lens placode	hpfS18	hmx1	1	3.41375629600065	S18:lens placode_S16:anterior placodal area	0.982300884955752	Homeobox	1.64991310328934	0.706	0.056	1.59548970358549e-82	1.56951683768121	0.706	0.057	3.13091734870336e-61
lens placode	hpfS18	maf	3	1.6488242603487	S18:lens placode_S16:anterior placodal area	0.982300884955752	TF_bZIP	0.958887339299366	0.406	0.061	7.13385773595758e-28	1.03936579665617	0.406	0.025	1.32203570647439e-32
